Time,Sequence,Ownship_ID,Target_ID,Mode,UF,Range,Azimuth,Elevation
286,286,TARGET_1,TARGET_2,MODE_S,UF11,181.92303690780892,-93.94307567958153,0.0
287,287,TARGET_1,TARGET_2,MODE_S,UF11,181.9117532875762,-93.9464777747253,0.0
288,288,TARGET_1,TARGET_2,MODE_S,UF11,181.89888387851641,-93.94675743184324,0.0
289,289,TARGET_1,TARGET_2,MODE_S,UF11,181.88691233909603,-93.94701761352857,0.0
290,290,TARGET_1,TARGET_2,MODE_S,UF11,181.87473160051672,-93.95044016196577,0.0
291,291,TARGET_1,TARGET_2,MODE_S,UF11,181.86276011421361,-93.95070062062831,0.0
292,292,TARGET_1,TARGET_2,MODE_S,UF11,181.84989077062983,-93.95098065193763,0.0
293,293,TARGET_1,TARGET_2,MODE_S,UF11,181.83860864098688,-93.95438460608372,0.0
294,294,TARGET_1,TARGET_2,MODE_S,UF11,181.82573935458092,-93.95466493533515,0.0
295,295,TARGET_1,TARGET_2,MODE_S,UF11,181.81445791971552,-93.95806957025445,0.0
296,296,TARGET_1,TARGET_2,MODE_S,UF11,181.80158869055572,-93.95835019759403,0.0
297,297,TARGET_1,TARGET_2,MODE_S,UF11,181.78961731850916,-93.95861128195295,0.0
298,298,TARGET_1,TARGET_2,MODE_S,UF11,181.777438778854,-93.96203643907401,0.0
299,299,TARGET_1,TARGET_2,MODE_S,UF11,181.7648764949103,-93.95915096527597,0.0
300,300,TARGET_1,TARGET_2,MODE_S,UF11,181.7525982967231,-93.96257880326843,0.0
301,301,TARGET_1,TARGET_2,MODE_S,UF11,181.74072674675864,-93.96283805779308,0.0
302,302,TARGET_1,TARGET_2,MODE_S,UF11,181.72775783088284,-93.96312131573507,0.0
303,303,TARGET_1,TARGET_2,MODE_S,UF11,181.71657775142583,-93.96652613030848,0.0
304,304,TARGET_1,TARGET_2,MODE_S,UF11,181.70360889341188,-93.96680968912827,0.0
305,305,TARGET_1,TARGET_2,MODE_S,UF11,181.6917374042089,-93.96706928999654,0.0
306,306,TARGET_1,TARGET_2,MODE_S,UF11,181.6804583089772,-93.9704772062161,0.0
307,307,TARGET_1,TARGET_2,MODE_S,UF11,181.66758927296306,-93.97075891949206,0.0
308,308,TARGET_1,TARGET_2,MODE_S,UF11,181.65631087372108,-93.97416751781314,0.0
309,309,TARGET_1,TARGET_2,MODE_S,UF11,181.64344189526912,-93.97444952998944,0.0
310,310,TARGET_1,TARGET_2,MODE_S,UF11,181.63147075647436,-93.97471190277506,0.0
311,311,TARGET_1,TARGET_2,MODE_S,UF11,181.61929527142757,-93.9781411218491,0.0
312,312,TARGET_1,TARGET_2,MODE_S,UF11,181.6073241862508,-93.9784037728608,0.0
313,313,TARGET_1,TARGET_2,MODE_S,UF11,181.59514940173926,-93.98183369543206,0.0
314,314,TARGET_1,TARGET_2,MODE_S,UF11,181.5831783702444,-93.98209662480616,0.0
315,315,TARGET_1,TARGET_2,MODE_S,UF11,181.57030951565292,-93.98237931255146,0.0
316,316,TARGET_1,TARGET_2,MODE_S,UF11,181.5590333087561,-93.98579045897249,0.0
317,317,TARGET_1,TARGET_2,MODE_S,UF11,181.54616451194997,-93.98607344615009,0.0
318,318,TARGET_1,TARGET_2,MODE_S,UF11,181.53349863041808,-93.98318815227762,0.0
319,319,TARGET_1,TARGET_2,MODE_S,UF11,181.52132475389772,-93.986619790686,0.0
320,320,TARGET_1,TARGET_2,MODE_S,UF11,181.5093537920567,-93.98688314265527,0.0
321,321,TARGET_1,TARGET_2,MODE_S,UF11,181.49718061677981,-93.99031548540627,0.0
322,322,TARGET_1,TARGET_2,MODE_S,UF11,181.4852097087804,-93.99057911618254,0.0
323,323,TARGET_1,TARGET_2,MODE_S,UF11,181.47234098696697,-93.9908625580587,0.0
324,324,TARGET_1,TARGET_2,MODE_S,UF11,181.4611661379922,-93.99427387382936,0.0
325,325,TARGET_1,TARGET_2,MODE_S,UF11,181.44919528771683,-93.99453781808128,0.0
326,326,TARGET_1,TARGET_2,MODE_S,UF11,181.4370235653407,-93.99797181241503,0.0
327,327,TARGET_1,TARGET_2,MODE_S,UF11,181.4250527690429,-93.99823603578844,0.0
328,328,TARGET_1,TARGET_2,MODE_S,UF11,181.4121841673265,-93.9985201148064,0.0
329,329,TARGET_1,TARGET_2,MODE_S,UF11,181.40091100642246,-94.00193523786669,0.0
330,330,TARGET_1,TARGET_2,MODE_S,UF11,181.38804246280955,-94.00221961713383,0.0
331,331,TARGET_1,TARGET_2,MODE_S,UF11,181.37607172857724,-94.00248419221525,0.0
332,332,TARGET_1,TARGET_2,MODE_S,UF11,181.3639015147171,-94.00592010434177,0.0
333,333,TARGET_1,TARGET_2,MODE_S,UF11,181.35193083460678,-94.0061849589049,0.0
334,334,TARGET_1,TARGET_2,MODE_S,UF11,181.33976132335124,-94.00962157679268,0.0
335,335,TARGET_1,TARGET_2,MODE_S,UF11,181.3277906974273,-94.00988671097478,0.0
336,336,TARGET_1,TARGET_2,MODE_S,UF11,181.31422321759536,-94.00701947936648,0.0
337,337,TARGET_1,TARGET_2,MODE_S,UF11,181.30295166102508,-94.01043697609929,0.0
338,338,TARGET_1,TARGET_2,MODE_S,UF11,181.29008325115302,-94.01072211250654,0.0
339,339,TARGET_1,TARGET_2,MODE_S,UF11,181.27881239353374,-94.01414029453852,0.0
340,340,TARGET_1,TARGET_2,MODE_S,UF11,181.26594404200694,-94.01442573182248,0.0
341,341,TARGET_1,TARGET_2,MODE_S,UF11,181.25397348648661,-94.01469129126436,0.0
342,342,TARGET_1,TARGET_2,MODE_S,UF11,181.24180559045973,-94.01813033767718,0.0
343,343,TARGET_1,TARGET_2,MODE_S,UF11,181.22983508928655,-94.0183961771849,0.0
344,344,TARGET_1,TARGET_2,MODE_S,UF11,181.21796434614313,-94.01865983604608,0.0
345,345,TARGET_1,TARGET_2,MODE_S,UF11,181.20569745005258,-94.02210205014494,0.0
346,346,TARGET_1,TARGET_2,MODE_S,UF11,181.19382676087506,-94.02236598691556,0.0
347,347,TARGET_1,TARGET_2,MODE_S,UF11,181.18166032234058,-94.02580669036239,0.0
348,348,TARGET_1,TARGET_2,MODE_S,UF11,181.1696899339401,-94.02607312532471,0.0
349,349,TARGET_1,TARGET_2,MODE_S,UF11,181.1568217707796,-94.02635958218016,0.0
350,350,TARGET_1,TARGET_2,MODE_S,UF11,181.14555386564143,-94.02978125163725,0.0
351,351,TARGET_1,TARGET_2,MODE_S,UF11,181.13268576112927,-94.03006801009812,0.0
352,352,TARGET_1,TARGET_2,MODE_S,UF11,181.12141855628232,-94.03349036621702,0.0
353,353,TARGET_1,TARGET_2,MODE_S,UF11,181.10855051048804,-94.03377742643153,0.0
354,354,TARGET_1,TARGET_2,MODE_S,UF11,181.09587702211775,-94.03088849768045,0.0
355,355,TARGET_1,TARGET_2,MODE_S,UF11,181.08371220239553,-94.0343316347803,0.0
356,356,TARGET_1,TARGET_2,MODE_S,UF11,181.07174193948654,-94.03459877743532,0.0
357,357,TARGET_1,TARGET_2,MODE_S,UF11,181.0595778245658,-94.03804262277035,0.0
358,358,TARGET_1,TARGET_2,MODE_S,UF11,181.047607616367,-94.03831004639409,0.0
359,359,TARGET_1,TARGET_2,MODE_S,UF11,181.03473964695286,-94.03859756623227,0.0
360,360,TARGET_1,TARGET_2,MODE_S,UF11,181.0234740530631,-94.04202230492126,0.0
361,361,TARGET_1,TARGET_2,MODE_S,UF11,181.01160365482096,-94.04228781374393,0.0
362,362,TARGET_1,TARGET_2,MODE_S,UF11,180.998635997319,-94.04257790520211,0.0
363,363,TARGET_1,TARGET_2,MODE_S,UF11,180.98747090602708,-94.04600134114668,0.0
364,364,TARGET_1,TARGET_2,MODE_S,UF11,180.9745033079522,-94.04629173737892,0.0
365,365,TARGET_1,TARGET_2,MODE_S,UF11,180.9633389177211,-94.04971585898441,0.0
366,366,TARGET_1,TARGET_2,MODE_S,UF11,180.95037137914363,-94.05000656014057,0.0
367,367,TARGET_1,TARGET_2,MODE_S,UF11,180.9385010979145,-94.05027270003518,0.0
368,368,TARGET_1,TARGET_2,MODE_S,UF11,180.92624021119767,-94.0537223738522,0.0
369,369,TARGET_1,TARGET_2,MODE_S,UF11,180.914369984504,-94.0539887930498,0.0
370,370,TARGET_1,TARGET_2,MODE_S,UF11,180.9021098044188,-94.05743917887905,0.0
371,371,TARGET_1,TARGET_2,MODE_S,UF11,180.89023963232512,-94.05770587751682,0.0
372,372,TARGET_1,TARGET_2,MODE_S,UF11,180.87737197120595,-94.05799502734523,0.0
373,373,TARGET_1,TARGET_2,MODE_S,UF11,180.86540205802214,-94.05826404086734,0.0
374,374,TARGET_1,TARGET_2,MODE_S,UF11,180.85253440579703,-94.05855327011975,0.0
375,375,TARGET_1,TARGET_2,MODE_S,UF11,180.84056450088846,-94.05882235753985,0.0
376,376,TARGET_1,TARGET_2,MODE_S,UF11,180.82840498884573,-94.0622722347486,0.0
377,377,TARGET_1,TARGET_2,MODE_S,UF11,180.81643513909347,-94.06254160426946,0.0
378,378,TARGET_1,TARGET_2,MODE_S,UF11,180.80427633394072,-94.06599219199799,0.0
379,379,TARGET_1,TARGET_2,MODE_S,UF11,180.79230653941002,-94.06626184375857,0.0
380,380,TARGET_1,TARGET_2,MODE_S,UF11,180.7804364971221,-94.06652928368412,0.0
381,381,TARGET_1,TARGET_2,MODE_S,UF11,180.76817870214325,-94.0699830763731,0.0
382,382,TARGET_1,TARGET_2,MODE_S,UF11,180.7563087146891,-94.07025079636546,0.0
383,383,TARGET_1,TARGET_2,MODE_S,UF11,180.74405162759854,-94.0737053024797,0.0
384,384,TARGET_1,TARGET_2,MODE_S,UF11,180.7321816950429,-94.07397330267645,0.0
385,385,TARGET_1,TARGET_2,MODE_S,UF11,180.71921454635086,-94.07426611623792,0.0
386,386,TARGET_1,TARGET_2,MODE_S,UF11,180.70805543848897,-94.07769680298377,0.0
387,387,TARGET_1,TARGET_2,MODE_S,UF11,180.69508834984973,-94.07798992284883,0.0
388,388,TARGET_1,TARGET_2,MODE_S,UF11,180.68321848054956,-94.07825827714697,0.0
389,389,TARGET_1,TARGET_2,MODE_S,UF11,180.6709629168174,-94.08171472397323,0.0
390,390,TARGET_1,TARGET_2,MODE_S,UF11,180.65909310256154,-94.0819833588384,0.0
391,391,TARGET_1,TARGET_2,MODE_S,UF11,180.6461260831242,-94.08227686584607,0.0
392,392,TARGET_1,TARGET_2,MODE_S,UF11,180.63425627718016,-94.08254557458727,0.0
393,393,TARGET_1,TARGET_2,MODE_S,UF11,180.62128926682482,-94.0828391623167,0.0
394,394,TARGET_1,TARGET_2,MODE_S,UF11,180.6101317783695,-94.08627223878878,0.0
395,395,TARGET_1,TARGET_2,MODE_S,UF11,180.5971648282442,-94.08656613331263,0.0
396,396,TARGET_1,TARGET_2,MODE_S,UF11,180.58600804384042,-94.08999989866517,0.0
397,397,TARGET_1,TARGET_2,MODE_S,UF11,180.5731408993043,-94.09029183688516,0.0
398,398,TARGET_1,TARGET_2,MODE_S,UF11,180.56117146673586,-94.09056344467739,0.0
399,399,TARGET_1,TARGET_2,MODE_S,UF11,180.55001543752357,-94.09399814155618,0.0
400,400,TARGET_1,TARGET_2,MODE_S,UF11,180.53704861243855,-94.09429268884789,0.0
401,401,TARGET_1,TARGET_2,MODE_S,UF11,180.52517898442863,-94.09456235000175,0.0
402,402,TARGET_1,TARGET_2,MODE_S,UF11,180.51292652317173,-94.09802292971793,0.0
403,403,TARGET_1,TARGET_2,MODE_S,UF11,180.50105695050652,-94.09829287220678,0.0
404,404,TARGET_1,TARGET_2,MODE_S,UF11,180.48880519924222,-94.10175416765578,0.0
405,405,TARGET_1,TARGET_2,MODE_S,UF11,180.4769356819868,-94.1020243916179,0.0
406,406,TARGET_1,TARGET_2,MODE_S,UF11,180.4639689870529,-94.10231963489271,0.0
407,407,TARGET_1,TARGET_2,MODE_S,UF11,180.4528151791764,-94.10575690860355,0.0
408,408,TARGET_1,TARGET_2,MODE_S,UF11,180.4398485448544,-94.10605245956928,0.0
409,409,TARGET_1,TARGET_2,MODE_S,UF11,180.42869544238246,-94.10949042353184,0.0
410,410,TARGET_1,TARGET_2,MODE_S,UF11,180.41501246636875,-94.10661867195684,0.0
411,411,TARGET_1,TARGET_2,MODE_S,UF11,180.40314302142855,-94.10688932650852,0.0
412,412,TARGET_1,TARGET_2,MODE_S,UF11,180.39089290651563,-94.11035308450302,0.0
413,413,TARGET_1,TARGET_2,MODE_S,UF11,180.37902351714848,-94.1106240209798,0.0
414,414,TARGET_1,TARGET_2,MODE_S,UF11,180.36605696194613,-94.1109200427606,0.0
415,415,TARGET_1,TARGET_2,MODE_S,UF11,180.3549047794653,-94.1143597143432,0.0
416,416,TARGET_1,TARGET_2,MODE_S,UF11,180.34193828505337,-94.11465604430863,0.0
417,417,TARGET_1,TARGET_2,MODE_S,UF11,180.33078680868667,-94.11809640696778,0.0
418,418,TARGET_1,TARGET_2,MODE_S,UF11,180.31881779293033,-94.1183702254242,0.0
419,419,TARGET_1,TARGET_2,MODE_S,UF11,180.30595110558605,-94.11866462080981,0.0
420,420,TARGET_1,TARGET_2,MODE_S,UF11,180.29480038692188,-94.12210591809198,0.0
421,421,TARGET_1,TARGET_2,MODE_S,UF11,180.28183401873858,-94.1224029039823,0.0
422,422,TARGET_1,TARGET_2,MODE_S,UF11,180.27068400671806,-94.12584489286924,0.0
423,423,TARGET_1,TARGET_2,MODE_S,UF11,180.25771769954815,-94.12614218744551,0.0
424,424,TARGET_1,TARGET_2,MODE_S,UF11,180.24584854570162,-94.12641436382397,0.0
425,425,TARGET_1,TARGET_2,MODE_S,UF11,180.23360214832306,-94.12988247156916,0.0
426,426,TARGET_1,TARGET_2,MODE_S,UF11,180.22173305040099,-94.13015493069697,0.0
427,427,TARGET_1,TARGET_2,MODE_S,UF11,180.20876681363202,-94.13045261614194,0.0
428,428,TARGET_1,TARGET_2,MODE_S,UF11,180.19689772423942,-94.13072515037489,0.0
429,429,TARGET_1,TARGET_2,MODE_S,UF11,180.18393149679025,-94.13102291788442,0.0
430,430,TARGET_1,TARGET_2,MODE_S,UF11,180.1727831144593,-94.13446731047969,0.0
431,431,TARGET_1,TARGET_2,MODE_S,UF11,180.15981694820297,-94.13476538717096,0.0
432,432,TARGET_1,TARGET_2,MODE_S,UF11,180.1479479233666,-94.13503827960409,0.0
433,433,TARGET_1,TARGET_2,MODE_S,UF11,180.1357031684724,-94.13850885844118,0.0
434,434,TARGET_1,TARGET_2,MODE_S,UF11,180.12383419972497,-94.13878203407788,0.0
435,435,TARGET_1,TARGET_2,MODE_S,UF11,180.1115901579074,-94.1422533320656,0.0
436,436,TARGET_1,TARGET_2,MODE_S,UF11,180.09972124531453,-94.14252679104538,0.0
437,437,TARGET_1,TARGET_2,MODE_S,UF11,180.08775259811534,-94.14280258450074,0.0
438,438,TARGET_1,TARGET_2,MODE_S,UF11,180.0756090604444,-94.14627255087736,0.0
439,439,TARGET_1,TARGET_2,MODE_S,UF11,180.06364046994608,-94.14654863024022,0.0
440,440,TARGET_1,TARGET_2,MODE_S,UF11,180.05149764542367,-94.15001931394472,0.0
441,441,TARGET_1,TARGET_2,MODE_S,UF11,180.03952911169256,-94.15029567935593,0.0
442,442,TARGET_1,TARGET_2,MODE_S,UF11,180.02666294260416,-94.15059281315706,0.0
443,443,TARGET_1,TARGET_2,MODE_S,UF11,180.01541852366424,-94.15404373221901,0.0
444,444,TARGET_1,TARGET_2,MODE_S,UF11,180.00255241568104,-94.15434117372149,0.0
445,445,TARGET_1,TARGET_2,MODE_S,UF11,179.99068368471188,-94.1546155954498,0.0
446,446,TARGET_1,TARGET_2,MODE_S,UF11,179.97844265936408,-94.15809053855624,0.0
447,447,TARGET_1,TARGET_2,MODE_S,UF11,179.96584912654956,-94.15518992272867,0.0
448,448,TARGET_1,TARGET_2,MODE_S,UF11,179.9536082106719,-94.15866538446208,0.0
449,449,TARGET_1,TARGET_2,MODE_S,UF11,179.9417395448038,-94.15894016605186,0.0
450,450,TARGET_1,TARGET_2,MODE_S,UF11,179.92877378009888,-94.15924038905268,0.0
451,451,TARGET_1,TARGET_2,MODE_S,UF11,179.9176307341779,-94.16269141445008,0.0
452,452,TARGET_1,TARGET_2,MODE_S,UF11,179.90466503123258,-94.16299194803595,0.0
453,453,TARGET_1,TARGET_2,MODE_S,UF11,179.89352269498198,-94.16644366829519,0.0
454,454,TARGET_1,TARGET_2,MODE_S,UF11,179.8805570538684,-94.16674451261932,0.0
455,455,TARGET_1,TARGET_2,MODE_S,UF11,179.8686885098126,-94.16701993890754,0.0
456,456,TARGET_1,TARGET_2,MODE_S,UF11,179.857447200387,-94.17047491584741,0.0
457,457,TARGET_1,TARGET_2,MODE_S,UF11,179.8445813609351,-94.17077379409254,0.0
458,458,TARGET_1,TARGET_2,MODE_S,UF11,179.83261314258323,-94.17105185876107,0.0
459,459,TARGET_1,TARGET_2,MODE_S,UF11,179.82047498424643,-94.17452865576229,0.0
460,460,TARGET_1,TARGET_2,MODE_S,UF11,179.80850682312004,-94.17480700763656,0.0
461,461,TARGET_1,TARGET_2,MODE_S,UF11,179.79636938005729,-94.17828452428967,0.0
462,462,TARGET_1,TARGET_2,MODE_S,UF11,179.78440127622306,-94.17856316351117,0.0
463,463,TARGET_1,TARGET_2,MODE_S,UF11,179.77153556934422,-94.17886274205273,0.0
464,464,TARGET_1,TARGET_2,MODE_S,UF11,179.76029650220318,-94.18232032675782,0.0
465,465,TARGET_1,TARGET_2,MODE_S,UF11,179.74670177694497,-94.17944111958899,0.0
466,466,TARGET_1,TARGET_2,MODE_S,UF11,179.73546281936126,-94.18289921818894,0.0
467,467,TARGET_1,TARGET_2,MODE_S,UF11,179.7225971836597,-94.18319918870773,0.0
468,468,TARGET_1,TARGET_2,MODE_S,UF11,179.7107288884278,-94.18347594378295,0.0
469,469,TARGET_1,TARGET_2,MODE_S,UF11,179.69849336377305,-94.18695826601814,0.0
470,470,TARGET_1,TARGET_2,MODE_S,UF11,179.68662512552237,-94.18723530650458,0.0
471,471,TARGET_1,TARGET_2,MODE_S,UF11,179.6736598280338,-94.18753799760613,0.0
472,472,TARGET_1,TARGET_2,MODE_S,UF11,179.66252213639325,-94.19099567793236,0.0
473,473,TARGET_1,TARGET_2,MODE_S,UF11,179.6495569012348,-94.1912986810299,0.0
474,474,TARGET_1,TARGET_2,MODE_S,UF11,179.63841992135204,-94.19475705843972,0.0
475,475,TARGET_1,TARGET_2,MODE_S,UF11,179.62645206939874,-94.19503704019077,0.0
476,476,TARGET_1,TARGET_2,MODE_S,UF11,179.61358663333348,-94.1953380621865,0.0
477,477,TARGET_1,TARGET_2,MODE_S,UF11,179.60235068642612,-94.19879971843042,0.0
478,478,TARGET_1,TARGET_2,MODE_S,UF11,179.58948531236456,-94.19910105037437,0.0
479,479,TARGET_1,TARGET_2,MODE_S,UF11,179.5782500782319,-94.20256340663987,0.0
480,480,TARGET_1,TARGET_2,MODE_S,UF11,179.56538476624604,-94.20286504868471,0.0
481,481,TARGET_1,TARGET_2,MODE_S,UF11,179.55341703863508,-94.20314568474373,0.0
482,482,TARGET_1,TARGET_2,MODE_S,UF11,179.54128499529017,-94.20663005749212,0.0
483,483,TARGET_1,TARGET_2,MODE_S,UF11,179.52931732549976,-94.20691098220438,0.0
484,484,TARGET_1,TARGET_2,MODE_S,UF11,179.51571872482364,-94.20402993290385,0.0
485,485,TARGET_1,TARGET_2,MODE_S,UF11,179.50448442445665,-94.2074940204879,0.0
486,486,TARGET_1,TARGET_2,MODE_S,UF11,179.4916191938777,-94.20779613990604,0.0
487,487,TARGET_1,TARGET_2,MODE_S,UF11,179.4803856070072,-94.21126092835215,0.0
488,488,TARGET_1,TARGET_2,MODE_S,UF11,179.4675204386855,-94.21156335837104,0.0
489,489,TARGET_1,TARGET_2,MODE_S,UF11,179.45555284473645,-94.21184472755111,0.0
490,490,TARGET_1,TARGET_2,MODE_S,UF11,179.44342245955966,-94.2153315886737,0.0
491,491,TARGET_1,TARGET_2,MODE_S,UF11,179.43145492360028,-94.2156132469724,0.0
492,492,TARGET_1,TARGET_2,MODE_S,UF11,179.41932525681284,-94.21910083118935,0.0
493,493,TARGET_1,TARGET_2,MODE_S,UF11,179.40745750787508,-94.21938042903085,0.0
494,494,TARGET_1,TARGET_2,MODE_S,UF11,179.3954900342815,-94.21966241389467,0.0
495,495,TARGET_1,TARGET_2,MODE_S,UF11,179.38336113946022,-94.22315097112678,0.0
496,496,TARGET_1,TARGET_2,MODE_S,UF11,179.37139372399938,-94.22343324543792,0.0
497,497,TARGET_1,TARGET_2,MODE_S,UF11,179.35852875723526,-94.22373673233459,0.0
498,498,TARGET_1,TARGET_2,MODE_S,UF11,179.3472981908565,-94.22720509022928,0.0
499,499,TARGET_1,TARGET_2,MODE_S,UF11,179.33443328666695,-94.22750888848401,0.0
500,500,TARGET_1,TARGET_2,MODE_S,UF11,179.3232034351662,-94.23097794864455,0.0
501,501,TARGET_1,TARGET_2,MODE_S,UF11,179.31033859362375,-94.23128205841105,0.0
502,502,TARGET_1,TARGET_2,MODE_S,UF11,179.297633704854,-94.22837813350364,0.0
503,503,TARGET_1,TARGET_2,MODE_S,UF11,179.28550647191202,-94.23186918440804,0.0
504,504,TARGET_1,TARGET_2,MODE_S,UF11,179.2735391910641,-94.23215219477717,0.0
505,505,TARGET_1,TARGET_2,MODE_S,UF11,179.26141267779855,-94.23564397021839,0.0
506,506,TARGET_1,TARGET_2,MODE_S,UF11,179.24944545532074,-94.23592727064481,0.0
507,507,TARGET_1,TARGET_2,MODE_S,UF11,179.23658069604542,-94.23623186079622,0.0
508,508,TARGET_1,TARGET_2,MODE_S,UF11,179.22535249793762,-94.23970336148275,0.0
509,509,TARGET_1,TARGET_2,MODE_S,UF11,179.21248780149224,-94.2400082636484,0.0
510,510,TARGET_1,TARGET_2,MODE_S,UF11,179.2005206465651,-94.2402919328726,0.0
511,511,TARGET_1,TARGET_2,MODE_S,UF11,179.18939294391845,-94.2437620204089,0.0
512,512,TARGET_1,TARGET_2,MODE_S,UF11,179.17642858928178,-94.2440696416604,0.0
513,513,TARGET_1,TARGET_2,MODE_S,UF11,179.1653016022913,-94.24754043042715,0.0
514,514,TARGET_1,TARGET_2,MODE_S,UF11,179.15233731112747,-94.24784836646964,0.0
515,515,TARGET_1,TARGET_2,MODE_S,UF11,179.14047000298396,-94.2481302854583,0.0
516,516,TARGET_1,TARGET_2,MODE_S,UF11,179.12824681241648,-94.25162810767732,0.0
517,517,TARGET_1,TARGET_2,MODE_S,UF11,179.11637956245096,-94.25191031500816,0.0
518,518,TARGET_1,TARGET_2,MODE_S,UF11,179.104256817782,-94.25540649190499,0.0
519,519,TARGET_1,TARGET_2,MODE_S,UF11,179.0922899017431,-94.2556913614762,0.0
520,520,TARGET_1,TARGET_2,MODE_S,UF11,179.0794254719397,-94.25599763872818,0.0
521,521,TARGET_1,TARGET_2,MODE_S,UF11,179.06745856508937,-94.25628258730822,0.0
522,522,TARGET_1,TARGET_2,MODE_S,UF11,179.05459414516568,-94.25658894951223,0.0
523,523,TARGET_1,TARGET_2,MODE_S,UF11,179.0433698065639,-94.26006525514566,0.0
524,524,TARGET_1,TARGET_2,MODE_S,UF11,179.03050544988136,-94.2603719303778,0.0
525,525,TARGET_1,TARGET_2,MODE_S,UF11,179.01853861106116,-94.26065724923394,0.0
526,526,TARGET_1,TARGET_2,MODE_S,UF11,179.00641753526602,-94.26415592936998,0.0
527,527,TARGET_1,TARGET_2,MODE_S,UF11,178.99445075535164,-94.26444153960448,0.0
528,528,TARGET_1,TARGET_2,MODE_S,UF11,178.981586471905,-94.26474861320266,0.0
529,529,TARGET_1,TARGET_2,MODE_S,UF11,178.97036368069433,-94.26822684862377,0.0
530,530,TARGET_1,TARGET_2,MODE_S,UF11,178.9584966868296,-94.26851040562521,0.0
531,531,TARGET_1,TARGET_2,MODE_S,UF11,178.94627738740473,-94.27201317667003,0.0
532,532,TARGET_1,TARGET_2,MODE_S,UF11,178.93441045209838,-94.27229702295101,0.0
533,533,TARGET_1,TARGET_2,MODE_S,UF11,178.92144657821206,-94.272607150157,0.0
534,534,TARGET_1,TARGET_2,MODE_S,UF11,178.9103249991179,-94.27608465982513,0.0
535,535,TARGET_1,TARGET_2,MODE_S,UF11,178.89736118928644,-94.27639510325655,0.0
536,536,TARGET_1,TARGET_2,MODE_S,UF11,178.8862403282041,-94.27987331662649,0.0
537,537,TARGET_1,TARGET_2,MODE_S,UF11,178.87327658250126,-94.28018407643951,0.0
538,538,TARGET_1,TARGET_2,MODE_S,UF11,178.86140977374075,-94.28046858068241,0.0
539,539,TARGET_1,TARGET_2,MODE_S,UF11,178.8484460381191,-94.28077942678746,0.0
540,540,TARGET_1,TARGET_2,MODE_S,UF11,178.83657923858866,-94.28106401003707,0.0
541,541,TARGET_1,TARGET_2,MODE_S,UF11,178.82371523399794,-94.28137255050991,0.0
542,542,TARGET_1,TARGET_2,MODE_S,UF11,178.8124955960573,-94.28485490000952,0.0
543,543,TARGET_1,TARGET_2,MODE_S,UF11,178.79963165521343,-94.285163754782,0.0
544,544,TARGET_1,TARGET_2,MODE_S,UF11,178.78841273650818,-94.28864681126674,0.0
545,545,TARGET_1,TARGET_2,MODE_S,UF11,178.7755488594847,-94.28895598049455,0.0
546,546,TARGET_1,TARGET_2,MODE_S,UF11,178.76358246692755,-94.28924361972372,0.0
547,547,TARGET_1,TARGET_2,MODE_S,UF11,178.75146684712828,-94.29274922802696,0.0
548,548,TARGET_1,TARGET_2,MODE_S,UF11,178.7395005140162,-94.29303715996309,0.0
549,549,TARGET_1,TARGET_2,MODE_S,UF11,178.72838280813153,-94.29651948076908,0.0
550,550,TARGET_1,TARGET_2,MODE_S,UF11,178.71541934486234,-94.29683172254721,0.0
551,551,TARGET_1,TARGET_2,MODE_S,UF11,178.70355279467725,-94.29711758358064,0.0
552,552,TARGET_1,TARGET_2,MODE_S,UF11,178.69133895978285,-94.30062730785588,0.0
553,553,TARGET_1,TARGET_2,MODE_S,UF11,178.6794724686918,-94.3009134594881,0.0
554,554,TARGET_1,TARGET_2,MODE_S,UF11,178.66650908015748,-94.3012261055549,0.0
555,555,TARGET_1,TARGET_2,MODE_S,UF11,178.6553929271658,-94.3047103586441,0.0
556,556,TARGET_1,TARGET_2,MODE_S,UF11,178.64242960327206,-94.30502332237862,0.0
557,557,TARGET_1,TARGET_2,MODE_S,UF11,178.63131417041637,-94.30850828142913,0.0
558,558,TARGET_1,TARGET_2,MODE_S,UF11,178.61759986700636,-94.30562289513544,0.0
559,559,TARGET_1,TARGET_2,MODE_S,UF11,178.60573345377242,-94.3059094968118,0.0
560,560,TARGET_1,TARGET_2,MODE_S,UF11,178.59352129895422,-94.30942174464747,0.0
561,561,TARGET_1,TARGET_2,MODE_S,UF11,178.58165494498584,-94.30970863739252,0.0
562,562,TARGET_1,TARGET_2,MODE_S,UF11,178.56944351621303,-94.31322161862771,0.0
563,563,TARGET_1,TARGET_2,MODE_S,UF11,178.5575772215786,-94.31350880258573,0.0
564,564,TARGET_1,TARGET_2,MODE_S,UF11,178.54461404769398,-94.31382257658923,0.0
565,565,TARGET_1,TARGET_2,MODE_S,UF11,178.53350028386828,-94.31730999277224,0.0
566,566,TARGET_1,TARGET_2,MODE_S,UF11,178.52063689108888,-94.31762166884592,0.0
567,567,TARGET_1,TARGET_2,MODE_S,UF11,178.50867094906064,-94.31791164040462,0.0
568,568,TARGET_1,TARGET_2,MODE_S,UF11,178.4975579609144,-94.32140001341021,0.0
